Frame,0_x,0_y,0_z,1_x,1_y,1_z,2_x,2_y,2_z,3_x,3_y,3_z,4_x,4_y,4_z,5_x,5_y,5_z,6_x,6_y,6_z,7_x,7_y,7_z,8_x,8_y,8_z,9_x,9_y,9_z,10_x,10_y,10_z,11_x,11_y,11_z,12_x,12_y,12_z,13_x,13_y,13_z,14_x,14_y,14_z,15_x,15_y,15_z,16_x,16_y,16_z,17_x,17_y,17_z,18_x,18_y,18_z,19_x,19_y,19_z,20_x,20_y,20_z,21_x,21_y,21_z,22_x,22_y,22_z,23_x,23_y,23_z,24_x,24_y,24_z,25_x,25_y,25_z,26_x,26_y,26_z,27_x,27_y,27_z,28_x,28_y,28_z,29_x,29_y,29_z,30_x,30_y,30_z,31_x,31_y,31_z,32_x,32_y,32_z
43,978.2647,531.3118,-690.9828,987.6985,516.4219,-651.8464,993.0425,515.3898,-651.9542,997.1634,514.1506,-652.129,969.5695,516.2081,-652.8687,963.3291,515.1763,-652.9314,958.3583,514.2029,-652.936,1005.6741,513.1921,-428.4239,952.4121,514.5765,-430.9285,989.2752,544.4799,-608.6545,967.8865,544.2854,-609.552,1055.5996,596.8515,-322.3171,904.4855,586.2729,-312.4288,1076.0809,720.5659,-663.4416,866.5872,697.3677,-645.0947,999.5262,626.2554,-1036.7592,961.7861,630.2949,-1008.6433,990.7822,593.9215,-1111.7826,971.6673,594.5483,-1083.1563,992.0898,588.0064,-1068.5777,969.2612,588.4157,-1040.6593,992.8035,597.3952,-1027.8029,969.725,600.1468,-1000.2093,1011.8208,761.4021,-3.6885,924.8444,755.9196,3.8123,1126.2103,772.1276,-621.2183,819.1564,772.5516,-673.7823,1101.391,930.424,-336.3515,843.3714,929.3895,-364.3756,1083.5963,955.9818,-320.4436,859.563,952.0564,-345.6512,1135.5493,981.1218,-565.0963,809.7199,977.4247,-590.4657
44,978.232,531.6916,-684.1302,987.6669,516.8206,-646.442,993.0105,515.593,-646.5353,997.1305,514.267,-646.7089,969.5665,516.6609,-646.5159,963.3348,515.4842,-646.586,958.3676,514.3326,-646.5932,1005.625,513.3629,-425.2568,952.4406,514.738,-423.8722,989.1963,544.0534,-601.601,967.8655,543.8848,-601.7243,1055.5982,596.8864,-312.4654,904.4753,586.2904,-306.1791,1076.1179,720.3376,-650.1156,866.4079,698.5066,-635.0447,999.529,627.9344,-1026.3286,962.2682,629.9962,-990.6584,990.7768,595.367,-1100.5822,971.9165,595.9542,-1063.8593,992.2141,589.5398,-1057.6634,969.5833,589.2239,-1023.2454,992.9441,599.1842,-1017.391,969.9502,600.7563,-982.8325,1011.8247,761.7932,-3.5403,925.1935,756.2229,3.6733,1126.5121,772.3414,-616.2869,819.5243,772.2952,-669.4163,1101.5861,930.4175,-330.652,843.6201,929.3862,-360.1643,1083.6755,956.0462,-314.4247,859.6097,952.0842,-341.1776,1135.6384,981.346,-557.6633,809.676,977.6695,-584.8413
45,977.96,551.8301,-654.9693,987.1727,535.2267,-618.503,992.5352,534.4592,-618.5669,996.657,533.6974,-618.7136,968.8585,534.9809,-618.1696,962.5524,534.2206,-618.2261,957.7986,533.5759,-618.2294,1004.879,533.4163,-404.5767,951.8287,533.9095,-401.3836,989.0141,565.2461,-575.1924,967.7383,566.4983,-574.7841,1054.9998,614.8407,-300.3861,904.4727,606.2957,-299.7191,1076.1258,736.3674,-643.1071,865.9143,714.8252,-633.1606,999.514,643.3515,-1016.0693,962.1728,650.4575,-973.5637,991.1789,612.1377,-1089.6621,971.1602,616.3606,-1044.6775,992.3385,604.8943,-1043.1095,968.6641,608.9487,-1000.9971,993.0169,614.5306,-1005.958,969.2583,619.3226,-963.7939,1012.5642,779.6909,-2.5601,926.3678,775.742,2.6587,1126.4505,771.0837,-616.94,820.147,770.7328,-659.1492,1101.5993,930.5992,-345.3818,843.7543,928.5053,-353.018,1083.5345,957.0486,-329.3248,859.62,951.4131,-333.3179,1136.1383,982.3208,-566.4907,809.676,977.8221,-570.6247
46,977.9419,553.9145,-664.1255,987.1668,537.9714,-628.9311,992.531,537.0259,-628.9878,996.632,535.9959,-629.1343,968.8589,537.9012,-625.7175,962.5496,537.0533,-625.806,957.767,536.4084,-625.794,1004.8238,534.3201,-413.3618,951.6167,536.2395,-408.9362,988.9613,567.3829,-584.2148,967.3961,568.3208,-579.0862,1054.9784,616.5086,-303.7339,904.0861,607.872,-305.0844,1076.3361,740.9816,-643.3572,865.9676,719.8258,-639.3759,999.5074,645.1775,-1016.3028,962.1698,653.2028,-988.4381,991.2127,614.2646,-1090.338,971.2886,617.7331,-1061.2115,992.3899,607.0233,-1044.6481,968.4373,609.6416,-1018.2014,993.0691,616.4723,-1006.5312,968.9095,620.8421,-979.1956,1012.5397,782.9106,-1.7728,926.2904,778.3467,1.8751,1126.0087,769.2125,-617.7747,820.1773,769.8142,-669.5978,1101.6494,930.3204,-336.7459,843.903,928.5653,-359.7971,1083.7002,956.9897,-320.1449,859.8478,952.0814,-340.0589,1136.1671,982.5188,-559.4292,809.6967,977.9301,-580.1536
47,977.4696,552.5175,-638.8846,986.7186,537.3024,-602.1393,992.1886,536.2144,-602.219,996.3533,534.936,-602.3745,968.5716,537.3066,-602.8839,962.2783,536.4673,-602.9506,957.6653,535.7223,-602.9712,1004.6099,533.7712,-385.6445,951.451,535.961,-388.5877,988.59,565.6956,-557.8485,966.619,566.2161,-558.7533,1054.7583,615.8675,-272.392,904.0986,606.3386,-280.6851,1077.0613,741.3529,-597.1332,866.0354,721.0975,-600.4773,999.5807,648.8267,-962.2191,962.207,654.5202,-941.972,991.5479,617.0608,-1033.5559,971.524,619.3625,-1013.1967,992.7568,610.1806,-990.0926,968.6074,611.8173,-972.2314,993.3586,619.7994,-952.6147,968.9494,623.5324,-933.3408,1012.5382,783.2618,-0.8773,926.3452,779.2301,0.9868,1125.7851,768.1741,-598.1972,820.1962,769.3683,-662.0076,1101.4214,930.1109,-333.4595,843.9017,928.7799,-370.9436,1083.6003,957.1879,-318.0577,859.9528,952.4439,-352.7288,1136.1615,981.971,-554.8031,809.3413,977.9128,-589.5384
48,977.4203,553.2715,-566.0579,986.711,538.2494,-529.9861,992.1808,537.0886,-530.0622,996.3499,535.7908,-530.2037,968.5704,538.2408,-531.413,962.2809,537.2278,-531.4752,957.6647,536.1883,-531.4975,1004.6114,534.8002,-319.6715,951.4324,536.384,-323.8829,988.5011,566.0836,-486.9119,966.5318,566.1884,-488.8731,1054.6099,615.9441,-210.5846,904.0066,606.909,-222.1077,1079.121,742.1555,-521.9356,865.8614,721.6306,-523.0675,999.6759,651.406,-876.1542,962.8542,654.0324,-845.4525,991.7309,619.0648,-942.5453,972.6752,620.0946,-911.2733,992.9578,612.011,-899.3487,969.2085,611.889,-871.9458,993.569,621.7789,-866.0598,969.462,623.6665,-836.6228,1012.4776,784.3241,-0.8129,926.3747,780.1823,0.9261,1125.1365,766.8894,-570.6765,820.2085,768.6218,-647.7609,1101.4158,929.9665,-337.0986,843.8831,928.823,-378.626,1083.5952,957.1595,-323.8089,859.9572,952.7672,-362.0463,1136.3321,982.0165,-553.9334,809.4047,978.032,-592.7216
49,977.2033,553.8328,-589.4859,986.6184,539.1169,-553.9913,992.0807,537.9208,-554.0578,996.2553,536.638,-554.2008,968.496,538.9284,-555.3237,962.2157,537.7046,-555.3887,957.6013,536.4581,-555.4015,1004.4992,535.6721,-342.6485,951.2969,536.5204,-346.0033,988.1987,566.023,-509.6958,966.2775,565.9278,-511.4647,1054.3364,615.8431,-231.0592,903.7978,607.0117,-239.47,1079.8893,741.5942,-547.8652,865.7796,721.4644,-547.9664,999.5121,651.3432,-905.8082,962.987,653.7845,-878.7101,991.4293,619.1269,-974.0977,973.107,620.0721,-946.6665,992.7383,612.348,-930.3061,969.4137,611.8277,-907.0008,993.4529,622.1885,-895.7183,969.5221,623.4087,-870.1717,1012.3971,783.9631,-0.8736,926.424,780.288,0.9892,1124.2912,766.2423,-577.4477,820.5639,768.3229,-645.5975,1101.4873,929.9276,-337.4048,843.8638,928.8421,-374.6157,1083.7608,956.862,-323.5061,859.9409,952.9696,-357.7961,1136.2529,982.0152,-555.0877,809.411,978.3343,-590.5895
50,977.1877,553.724,-566.5381,986.6098,539.1279,-531.5224,992.0507,537.8766,-531.5924,996.2218,536.6231,-531.7328,968.4977,538.9663,-533.6683,962.2261,537.6279,-533.7333,957.593,536.3489,-533.7496,1004.4218,535.6009,-323.611,951.2313,536.3945,-330.9419,988.0855,565.5924,-487.9353,966.2615,565.3048,-490.8582,1054.003,615.4037,-215.0777,903.585,607.1085,-228.5036,1080.1792,740.6849,-526.1429,865.582,721.0933,-531.166,999.2171,650.8404,-877.5648,963.1227,653.5629,-853.7136,990.9011,618.8713,-943.9788,973.1654,619.9602,-920.1245,992.3054,612.2903,-900.4382,969.4334,611.9953,-881.1065,993.2002,622.1749,-867.3933,969.5438,623.4266,-845.1553,1012.3367,784.3001,-0.7781,926.4187,780.5647,0.8974,1123.9727,765.925,-569.8171,821.0551,768.1206,-643.1639,1101.535,929.9605,-334.6126,843.6924,928.7288,-376.5706,1083.8071,956.8676,-320.7043,859.7119,952.9702,-359.937,1136.3293,982.0304,-554.648,809.59,978.5293,-591.1006
51,977.183,553.2292,-559.5568,986.6061,538.7007,-524.5758,992.0293,537.4353,-524.6451,996.1966,536.2274,-524.7822,968.5058,538.5688,-527.1646,962.2546,537.1884,-527.2278,957.5878,535.9518,-527.2422,1004.3622,535.3795,-317.1363,951.1703,536.2344,-326.687,987.9976,564.9722,-481.171,966.2555,564.6038,-484.7405,1053.7641,615.3601,-209.6684,903.3971,607.0859,-224.1572,1080.3938,740.2896,-519.5315,865.316,721.0261,-527.4572,998.9739,651.0233,-871.0399,963.1844,653.4343,-852.6488,990.5608,619.1298,-937.3881,973.2311,619.9168,-919.3493,992.0294,612.4313,-893.8036,969.4764,611.9659,-880.3309,993.0401,622.3753,-860.7576,969.5619,623.2896,-844.1079,1012.3334,784.61,-0.7353,926.4341,780.8699,0.8574,1123.7026,765.8285,-570.3835,821.4324,768.0859,-643.188,1101.5532,930.0414,-335.9843,843.6283,928.612,-378.6357,1083.8869,956.9138,-322.5229,859.6024,952.8934,-362.0522,1136.311,982.1224,-554.1361,809.9848,978.8549,-593.0477
52,976.9595,551.1799,-582.5194,986.4367,536.2761,-547.318,991.8966,535.0621,-547.3821,996.0083,533.8601,-547.5272,968.3661,536.2107,-548.6411,962.1118,534.924,-548.7003,957.444,533.9341,-548.7107,1004.2171,533.1479,-337.4589,951.138,534.7121,-341.2838,987.8336,562.9344,-503.1908,966.0669,562.521,-505.0386,1053.8342,613.133,-228.9953,903.5148,604.4879,-236.1069,1080.7506,739.8503,-548.399,864.7249,718.2464,-548.3686,998.947,647.7973,-905.2291,963.2024,651.61,-881.203,990.5557,615.8995,-973.7051,973.0751,617.2647,-949.1752,992.0115,609.7822,-928.9673,969.432,610.1264,-908.7651,993.0043,619.7319,-894.8371,969.5916,621.5952,-872.5288,1012.5375,782.7407,-1.1038,926.7296,779.2233,1.223,1123.5669,765.9507,-591.1819,821.8238,768.0863,-653.0846,1101.5545,930.1164,-335.2089,843.6163,928.5767,-373.627,1083.891,956.9004,-320.6424,859.5412,952.8968,-356.1186,1135.8403,982.2446,-553.7323,810.1529,979.3587,-589.4558
53,976.8806,550.3489,-577.2838,986.3794,535.4231,-542.0176,991.8387,534.2145,-542.0785,995.9174,533.0075,-542.2215,968.3353,535.3729,-543.3809,962.0898,534.1142,-543.4367,957.3864,533.1974,-543.4455,1004.1448,532.3199,-332.3594,951.1283,534.13,-336.2058,987.7565,562.0262,-497.9796,966.0156,561.5549,-499.8934,1053.852,612.1745,-225.2294,903.6069,603.3467,-231.6919,1080.988,739.594,-546.3593,864.4732,717.1162,-544.8745,998.9329,646.7064,-903.0581,963.2433,650.9387,-876.1938,990.5558,614.8941,-970.7663,973.0709,616.2771,-943.292,992.0096,609.0731,-924.9014,969.4558,609.5424,-902.7319,993.0001,618.9831,-892.0466,969.6072,621.0672,-867.4022,1012.6488,782.0747,-1.3921,926.9003,778.6672,1.5103,1123.5073,766.0875,-594.7138,822.138,768.0865,-656.0388,1101.5557,930.276,-338.0471,843.5999,928.5668,-375.4848,1083.9274,956.8972,-322.9123,859.4629,952.9084,-357.4887,1135.5429,982.4051,-556.9989,810.282,979.6768,-591.6376
54,976.8597,550.0333,-582.6952,986.3643,535.212,-547.3319,991.8159,533.9972,-547.3939,995.8788,532.7931,-547.5382,968.3328,535.1479,-548.9385,962.0905,533.8845,-548.9951,957.3669,532.9656,-549.0038,1004.1123,532.0702,-336.4719,951.1255,533.9203,-341.4371,987.718,561.6478,-502.9211,966.0047,561.1249,-505.1918,1053.8555,611.7219,-228.1156,903.6562,602.8333,-235.1136,1081.1277,739.3332,-549.5698,864.2584,716.7551,-549.9299,998.9288,646.5133,-907.5508,963.2521,650.787,-884.7845,990.5628,614.6251,-975.5719,973.0735,615.9237,-952.7274,992.0112,608.9526,-929.8547,969.4755,609.3999,-912.056,992.9962,618.8916,-896.5838,969.6162,620.9796,-876.0307,1012.7517,781.7891,-1.5207,927.0055,778.473,1.6372,1123.4736,766.2193,-598.2295,822.3422,768.0845,-660.6268,1101.5625,930.3878,-341.5235,843.5834,928.5665,-379.8207,1083.9631,956.8839,-326.2633,859.4131,952.9608,-361.8438,1135.3558,982.4563,-561.8801,810.3758,979.9079,-597.918
55,976.8536,549.7667,-571.4881,986.3603,535.0145,-536.0068,991.8077,533.7914,-536.069,995.861,532.5867,-536.2099,968.3376,534.9548,-537.8299,962.1089,533.6932,-537.8862,957.364,532.761,-537.895,1004.0884,531.88,-325.9396,951.1261,533.7352,-331.954,987.7098,561.3503,-492.0721,966.0071,560.7914,-494.6393,1053.857,611.4267,-219.3212,903.6891,602.6062,-227.4029,1081.2291,738.9371,-538.8911,864.1427,716.5533,-539.901,998.9095,646.3916,-894.5382,963.2744,650.6675,-871.1262,990.5489,614.4487,-961.6736,973.0816,615.7195,-937.9975,991.9954,608.8108,-915.7818,969.4908,609.3271,-897.5739,992.9788,618.7984,-883.3676,969.6352,620.9334,-862.3166,1012.8303,781.7332,-1.6161,927.0735,778.4519,1.7324,1123.4491,766.3137,-596.9622,822.4949,768.0802,-659.4739,1101.5642,930.4727,-343.3822,843.5688,928.5707,-382.0352,1083.9777,956.8652,-328.4412,859.372,953.0378,-364.3482,1135.2894,982.4842,-563.371,810.4633,980.0673,-599.7007
56,976.7603,544.3057,-554.5448,986.1391,528.3087,-520.8777,991.5931,527.2828,-520.935,995.7341,526.1943,-521.0691,968.1816,528.9145,-520.4733,961.9953,528.075,-520.5247,957.3303,527.3536,-520.5256,1003.9652,525.8471,-317.9974,951.2608,528.0044,-312.9126,987.6772,555.769,-477.2861,966.0114,556.5424,-476.5363,1053.835,603.8197,-214.3701,903.7478,597.3063,-212.4673,1079.3613,722.6212,-527.3782,863.7526,706.4324,-514.4488,998.2835,634.6805,-867.8449,963.2707,638.8954,-824.5029,989.6561,602.2739,-934.1371,971.1424,605.6137,-888.6667,990.8564,595.4619,-886.7152,968.1595,599.9266,-847.0076,992.0009,609.0,-855.8616,968.822,611.6403,-814.6537,1013.1054,771.6062,-3.1977,927.0742,767.864,3.3256,1122.5063,767.5638,-598.8518,822.4969,768.2199,-647.3368,1101.5888,930.5273,-345.7836,843.5184,928.5695,-377.3369,1084.215,956.6871,-331.0565,859.2258,953.0542,-360.1059,1135.085,982.4877,-564.8008,810.6306,980.0986,-588.0657
57,976.7563,541.6499,-554.8397,986.1223,525.3834,-521.1348,991.5223,524.5702,-521.1927,995.7034,523.6791,-521.3321,968.1522,526.0114,-521.0002,961.9773,525.2709,-521.056,957.3186,524.6108,-521.0561,1003.8809,523.3928,-317.9251,951.2841,525.7236,-313.7647,987.6704,553.0498,-477.3481,966.0106,554.2177,-476.9385,1053.791,600.7954,-213.9192,903.7037,594.962,-213.7454,1078.4516,719.5934,-528.1272,863.3601,702.3855,-515.8092,998.0235,632.5296,-872.9812,963.2772,635.1636,-827.7299,988.9912,600.963,-939.9077,970.2528,603.1739,-892.1623,990.0467,593.7677,-893.1913,967.3199,597.2903,-851.1702,991.5395,606.6183,-861.4444,968.3265,607.9973,-818.2263,1013.148,768.5782,-3.7533,927.0701,764.6494,3.8925,1121.9941,767.7018,-598.157,822.3948,768.2264,-642.1061,1101.6655,930.3767,-344.6,843.3988,928.553,-370.6631,1084.5092,955.8082,-330.0521,859.1356,952.9992,-353.2298,1134.9696,982.5024,-562.6448,810.7415,980.1009,-580.3531
58,976.7324,540.5089,-548.7789,986.1185,524.1159,-514.3017,991.5126,523.4027,-514.3643,995.6971,522.7374,-514.5078,968.1342,524.7102,-514.4168,961.9611,523.8309,-514.4731,957.2992,523.0754,-514.4739,1003.8774,522.5144,-309.3559,951.2873,524.3606,-306.6195,987.6592,551.8663,-470.79,965.9645,553.0588,-470.8187,1053.7828,599.6256,-206.2785,903.6385,593.7537,-208.0784,1078.0243,719.5448,-521.1654,863.0138,700.9888,-509.019,997.9433,631.686,-868.5702,963.1953,633.8829,-819.3677,988.5655,600.2067,-935.5536,969.2759,601.7855,-883.1765,989.6344,593.098,-889.67,966.4939,595.9049,-842.3447,991.3461,605.134,-857.4802,967.8806,606.2528,-809.9109,1013.1547,767.3324,-3.7982,927.0688,763.7107,3.9391,1121.7436,767.6932,-597.1078,822.0419,768.0107,-640.3574,1101.6721,929.9785,-343.2959,843.3754,928.4494,-370.3964,1084.6216,955.2744,-328.6198,859.1142,952.9103,-353.0707,1134.9843,982.2753,-561.1236,810.539,980.1057,-580.1726
59,976.7128,539.8946,-590.2597,986.1359,523.3193,-555.4429,991.5133,522.6185,-555.5075,995.7032,522.0476,-555.6634,968.1263,523.8663,-555.1445,961.9486,522.8225,-555.2054,957.2792,521.9518,-555.2023,1003.8988,521.8547,-345.5087,951.2874,523.3776,-340.9049,987.6384,551.1987,-510.4552,965.8875,552.344,-509.9397,1053.8568,599.4036,-236.6001,903.5755,593.0752,-234.4378,1078.0227,720.3429,-555.6716,862.8754,700.7786,-544.1047,997.9423,632.1063,-904.9309,963.1688,632.9647,-864.5074,988.3525,600.5465,-973.3953,968.917,600.9333,-930.9302,989.4398,593.4536,-927.434,966.2614,595.05,-889.2735,991.2761,605.1036,-893.8783,967.7002,605.0774,-855.4576,1013.1523,766.8075,-3.8005,927.0463,763.3865,3.9418,1121.5738,767.6908,-598.0641,821.7862,767.9031,-640.7655,1101.6887,929.7196,-342.796,843.3911,928.3519,-368.6158,1084.7139,955.0545,-328.1661,859.1543,952.7337,-351.1826,1135.1054,982.2035,-560.5265,810.3992,980.1088,-580.3383
60,976.941,516.756,-756.7089,986.4647,499.8071,-721.8208,991.7741,498.91,-721.9036,995.7991,498.198,-722.0777,968.6214,500.1342,-720.6004,962.3663,499.1748,-720.6853,957.486,498.2701,-720.6661,1003.9212,498.2182,-489.8226,951.2876,498.2796,-481.832,987.7536,530.6391,-667.7645,966.0411,531.9532,-666.0744,1054.1191,580.0162,-351.4665,903.1108,571.6415,-341.0131,1077.6707,694.4894,-695.5982,863.4696,675.9427,-673.1577,998.1787,607.0296,-1077.9139,962.9045,608.5164,-1034.6459,987.7132,573.4177,-1156.1565,975.0483,580.1698,-1110.6086,988.5696,566.1551,-1112.5928,967.4507,566.8475,-1065.4216,990.9753,578.3418,-1069.0671,968.0992,580.8487,-1024.4254,1012.9637,739.7067,-4.2724,925.6852,737.2199,4.4094,1119.8491,769.2277,-629.7044,821.2775,768.1138,-672.2502,1101.6875,929.6476,-341.0306,843.4325,928.2739,-366.5251,1084.7882,955.022,-325.4765,859.1886,952.7306,-348.6649,1135.1701,982.152,-568.6846,810.5438,980.0631,-593.5503
61,976.7801,511.1523,-608.4501,986.1974,494.755,-576.5771,991.5565,494.0005,-576.6708,995.6482,493.449,-576.8064,968.4579,494.5672,-572.8082,962.2618,493.3711,-572.8867,957.4712,492.3461,-572.881,1003.7989,494.348,-374.3756,951.2897,492.4946,-354.5013,987.6247,524.9446,-530.6245,966.0817,525.5509,-525.8245,1054.1128,574.137,-258.8547,903.1583,565.2403,-238.4368,1077.6036,687.7047,-548.1141,863.7205,670.4243,-523.0332,997.6728,599.8173,-880.4867,960.8898,605.132,-844.2983,986.4096,568.6461,-949.2848,974.0951,576.8935,-912.5412,986.7708,560.3428,-907.1085,967.3603,567.8975,-874.5368,989.2672,573.0388,-869.992,967.8186,578.9573,-836.1103,1012.268,736.1407,-4.6051,924.8568,733.1101,4.7526,1119.6713,770.1626,-564.6649,821.2588,768.1128,-619.4606,1101.6895,929.8034,-331.825,843.2783,928.1899,-357.2842,1084.789,957.1025,-319.8231,859.1322,952.5883,-341.7802,1135.6371,982.0806,-552.8228,810.2537,979.9983,-575.6606
62,976.4404,509.1642,-640.4078,985.68,493.2206,-607.15,991.1319,492.4983,-607.2138,995.3249,491.7725,-607.3615,968.0515,493.421,-604.6461,961.9131,492.5504,-604.7247,957.3164,491.8183,-604.7234,1003.4906,492.321,-401.8749,951.2932,492.4574,-387.8564,987.4663,521.8342,-562.4572,965.9612,522.3349,-559.117,1053.9559,571.0958,-292.5666,903.1269,564.3849,-275.7832,1076.9847,683.7758,-608.8827,863.1858,668.4388,-584.3543,996.8938,594.8315,-944.0929,960.7995,603.0769,-912.3068,985.7676,564.0581,-1015.5544,973.2077,572.7613,-983.5476,986.2305,556.9899,-971.0073,967.132,566.1724,-943.7074,988.2981,568.9204,-933.5042,967.5788,576.4289,-904.3774,1012.236,735.2696,-4.7568,924.4777,732.5784,4.8979,1119.6209,770.2416,-571.2505,821.2589,767.9237,-615.9539,1101.7742,929.7486,-316.4086,843.2789,928.0226,-340.0844,1084.8881,957.4288,-303.1676,859.1184,952.2034,-324.1803,1135.9117,981.93,-540.9919,810.0643,979.8599,-561.8472
63,976.38,509.4864,-689.2312,985.6786,493.4886,-653.6042,991.1235,492.6953,-653.6581,995.3189,492.0755,-653.8205,967.9879,493.8777,-651.7237,961.8197,492.7624,-651.8073,957.2422,491.8725,-651.8056,1003.4829,492.2588,-441.1456,951.2948,493.1551,-430.8665,987.4179,521.3403,-609.6709,965.9145,522.0028,-607.3919,1053.9425,571.5352,-335.203,903.0138,564.8387,-317.6131,1077.0086,685.9203,-674.4765,862.5752,669.5536,-653.9016,996.0879,595.6047,-1019.7586,960.8385,601.4824,-1000.0559,984.9134,564.1696,-1093.327,972.0393,570.6194,-1073.8343,985.4726,558.2138,-1045.9087,966.7751,564.8751,-1031.2847,987.6043,570.0838,-1008.7497,967.4162,575.0846,-991.8883,1012.2379,737.3513,-4.7513,924.4672,734.8898,4.8909,1119.7834,771.0772,-575.9877,821.2301,767.968,-622.7807,1101.6417,930.0571,-311.1069,843.2776,928.0328,-334.1765,1084.6936,958.1025,-296.6555,859.0117,952.0177,-317.6697,1135.991,981.8194,-539.8848,809.8601,979.3163,-560.7208
64,976.1272,428.102,-790.83,985.4519,413.3121,-756.9901,991.0069,412.3267,-757.0326,995.3162,411.1625,-757.2043,967.6765,412.5158,-753.6885,961.6237,411.7749,-753.7808,956.7645,410.6698,-753.765,1003.4347,409.7493,-537.1866,950.3005,410.7459,-521.6277,987.0308,441.4272,-708.096,964.9805,441.6581,-704.153,1052.7319,498.964,-417.8448,902.4673,491.7291,-392.8869,1077.1328,603.8891,-775.8922,863.2537,591.0117,-749.1601,995.8527,513.1866,-1128.6129,961.2825,520.1537,-1113.8292,984.8214,481.3485,-1206.0075,973.5853,486.0705,-1193.7954,985.1993,477.609,-1158.2834,967.6586,481.0655,-1145.878,987.1525,485.7641,-1118.3163,967.8235,491.4209,-1104.1005,1012.5292,675.0087,-4.8368,923.7445,669.5028,4.9302,1119.7588,769.5129,-516.4712,820.6472,766.271,-565.1306,1101.5326,930.703,-232.9177,843.2804,927.963,-253.9984,1084.3267,958.6988,-219.8736,858.9638,952.008,-237.7683,1136.5426,981.8266,-464.3528,809.8492,978.6527,-479.8837
